"year","dpt","dpt_url","circo","circo_url","tour","nuance","candidat","nameLast","nameFirst","sexe","voix","pct_inscrits","pct_exprimes","elected"
"2022","59","059","15","15","2","RN","M. Pierrick BERTELOOT",NULL,NULL,NULL,"21367","21.84","54.09","1"
"2022","59","059","16","16","2","NUP","M. Alain BRUNEEL",NULL,NULL,NULL,"16097","19.22","49.65","0"
"2022","59","059","16","16","2","RN","M. Matthieu MARCHIO",NULL,NULL,NULL,"16322","19.49","50.35","1"
"2022","59","059","17","17","2","ENS","M. Dimitri HOUBRON",NULL,NULL,NULL,"13354","18.13","46.43","0"
"2022","59","059","17","17","2","RN","M. Thibaut FRANCOIS",NULL,NULL,NULL,"15408","20.92","53.57","1"
"2022","59","059","18","18","2","UDI","M. Guy BRICOUT",NULL,NULL,NULL,"19211","21.08","50.58","1"
"2022","59","059","18","18","2","RN","F. Mélanie DISDIER",NULL,NULL,NULL,"18768","20.6","49.42","0"
"2022","59","059","19","19","2","NUP","M. Patrick SOLOCH",NULL,NULL,NULL,"13085","16.28","42.85","0"
"2022","59","059","19","19","2","RN","M. Sébastien CHENU",NULL,NULL,NULL,"17451","21.71","57.15","1"
"2022","59","059","20","20","2","NUP","M. Fabien ROUSSEL",NULL,NULL,NULL,"16439","20.16","54.5","1"
"2022","59","059","20","20","2","RN","M. Guillaume FLORQUIN",NULL,NULL,NULL,"13725","16.83","45.5","0"
"2022","59","059","21","21","2","DVD","F. Béatrice DESCAMPS",NULL,NULL,NULL,"17199","21.21","57.12","1"
"2022","59","059","21","21","2","RN","F. Océane VALENTIN",NULL,NULL,NULL,"12909","15.92","42.88","0"
"2022","60","060","1","01","2","LR","M. Victor HABERT-DASSAULT",NULL,NULL,NULL,"20480","24.64","58.34","1"
"2022","60","060","1","01","2","RN","M. David MAGNIER",NULL,NULL,NULL,"14625","17.59","41.66","0"
"2022","60","060","2","02","2","ENS","F. Chanez HERBANNE",NULL,NULL,NULL,"16974","19.05","44.17","0"
"2022","60","060","2","02","2","RN","M. Philippe BALLARD",NULL,NULL,NULL,"21451","24.07","55.83","1"
"2022","60","060","3","03","2","NUP","F. Valérie LABATUT",NULL,NULL,NULL,"12769","17.29","47.58","0"
"2022","60","060","3","03","2","RN","M. Alexandre SABATOU",NULL,NULL,NULL,"14066","19.05","52.42","1"
"2022","60","060","4","04","2","ENS","M. Eric WOERTH",NULL,NULL,NULL,"21201","22.66","54.35","1"
"2022","60","060","4","04","2","RN","F. Audrey HAVEZ",NULL,NULL,NULL,"17808","19.03","45.65","0"
"2022","60","060","5","05","2","LR","M. Pierre VATIN",NULL,NULL,NULL,"18430","25.13","59.78","1"
"2022","60","060","5","05","2","RN","F. Myriam LAMZOUDI",NULL,NULL,NULL,"12399","16.91","40.22","0"
"2022","60","060","6","06","2","ENS","F. Carole BUREAU-BONNARD",NULL,NULL,NULL,"15458","20.37","47.43","0"
"2022","60","060","6","06","2","RN","M. Michel GUINIOT",NULL,NULL,NULL,"17135","22.58","52.57","1"
"2022","60","060","7","07","2","NUP","M. Loïc PEN",NULL,NULL,NULL,"14058","18.29","43.26","0"
"2022","60","060","7","07","2","LR","M. Maxime MINOT",NULL,NULL,NULL,"18442","23.99","56.74","1"
"2022","61","061","1","01","2","NUP","F. Chantal JOURDAN",NULL,NULL,NULL,"14776","21.56","50.2","1"
"2022","61","061","1","01","2","ENS","F. Marie-Annick DUHARD",NULL,NULL,NULL,"14661","21.39","49.8","0"
"2022","61","061","2","02","2","LR","F. Véronique LOUWAGIE",NULL,NULL,NULL,"18118","27.42","60.8","1"
"2022","61","061","2","02","2","RN","M. Alexandre MOREL",NULL,NULL,NULL,"11679","17.68","39.2","0"
"2022","61","061","3","03","2","LR","M. Jérôme NURY",NULL,NULL,NULL,"21603","30.37","69.66","1"
"2022","61","061","3","03","2","RN","M. Anthony FRÉMONT",NULL,NULL,NULL,"9411","13.23","30.34","0"
"2022","62","062","1","01","2","ENS","M. Bruno DUVERGÉ",NULL,NULL,NULL,"21711","20.68","44.23","0"
"2022","62","062","1","01","2","RN","M. Emmanuel BLAIRY",NULL,NULL,NULL,"27380","26.08","55.77","1"
"2022","62","062","2","02","2","ENS","F. Jacqueline MAQUET",NULL,NULL,NULL,"20971","23.93","54.73","1"
"2022","62","062","2","02","2","RN","M. Alban HEUSÈLE",NULL,NULL,NULL,"17345","19.8","45.27","0"
"2022","62","062","3","03","2","NUP","M. Jean-Marc TELLIER",NULL,NULL,NULL,"16294","19.58","50.11","1"
"2022","62","062","3","03","2","RN","M. Bruno CLAVET",NULL,NULL,NULL,"16223","19.5","49.89","0"
"2022","62","062","4","04","2","ENS","M. Philippe FAIT",NULL,NULL,NULL,"23331","25.93","56.36","1"
"2022","62","062","4","04","2","RN","F. Françoise VANPEENE",NULL,NULL,NULL,"18063","20.08","43.64","0"
"2022","62","062","5","05","2","ENS","M. Jean-Pierre PONT",NULL,NULL,NULL,"18102","19.98","51.03","1"
"2022","62","062","5","05","2","RN","M. Antoine GOLLIOT",NULL,NULL,NULL,"17372","19.17","48.97","0"
"2022","62","062","6","06","2","ENS","F. Brigitte BOURGUIGNON",NULL,NULL,NULL,"21802","23.25","49.94","0"
"2022","62","062","6","06","2","RN","F. Christine ENGRAND",NULL,NULL,NULL,"21858","23.31","50.06","1"
"2022","62","062","7","07","2","LR","M. Pierre-Henri DUMONT",NULL,NULL,NULL,"20132","21.4","55.83","1"
"2022","62","062","7","07","2","RN","M. Marc DE FLEURIAN",NULL,NULL,NULL,"15930","16.93","44.17","0"
"2022","62","062","8","08","2","DVG","M. Bertrand PETIT",NULL,NULL,NULL,"22801","24.73","55.82","1"
"2022","62","062","8","08","2","RN","M. Auguste EVRARD",NULL,NULL,NULL,"18048","19.57","44.18","0"
"2022","62","062","9","09","2","ENS","F. Marguerite DEPREZ-AUDEBERT",NULL,NULL,NULL,"16279","20.32","46.69","0"
"2022","62","062","9","09","2","RN","F. Caroline PARMENTIER",NULL,NULL,NULL,"18587","23.2","53.31","1"
"2022","62","062","10","10","2","ENS","M. Michel DAGBERT",NULL,NULL,NULL,"12003","13.51","34.6","0"
"2022","62","062","10","10","2","RN","M. Thierry FRAPPÉ",NULL,NULL,NULL,"22685","25.54","65.4","1"
"2022","62","062","11","11","2","NUP","F. Marine TONDELIER",NULL,NULL,NULL,"14239","15.12","38.97","0"
"2022","62","062","11","11","2","RN","F. Marine LE PEN",NULL,NULL,NULL,"22303","23.68","61.03","1"
"2022","62","062","12","12","2","NUP","M. Jérôme DARRAS",NULL,NULL,NULL,"16190","16.78","43.7","0"
"2022","62","062","12","12","2","RN","M. Bruno BILDE",NULL,NULL,NULL,"20855","21.61","56.3","1"
"2022","63","063","1","01","2","NUP","F. Marianne MAXIMI",NULL,NULL,NULL,"18189","21.6","52.23","1"
"2022","63","063","1","01","2","ENS","F. Valérie THOMAS",NULL,NULL,NULL,"16637","19.76","47.77","0"
"2022","63","063","2","02","2","NUP","F. Christine PIRÈS BEAUNE",NULL,NULL,NULL,"26613","29.54","63.84","1"
"2022","63","063","2","02","2","ENS","F. Karina MONNET",NULL,NULL,NULL,"15077","16.74","36.16","0"
"2022","63","063","3","03","2","NUP","M. Nicolas BONNET",NULL,NULL,NULL,"20358","22.64","46.91","0"
"2022","63","063","3","03","2","ENS","F. Laurence VICHNIEVSKY",NULL,NULL,NULL,"23042","25.63","53.09","1"
"2022","63","063","4","04","2","NUP","F. Valérie GOLÉO",NULL,NULL,NULL,"22564","22.26","49.87","0"
"2022","63","063","4","04","2","ENS","F. Delphine LINGEMANN",NULL,NULL,NULL,"22680","22.38","50.13","1"
"2022","63","063","5","05","2","NUP","M. André CHASSAIGNE",NULL,NULL,NULL,"30966","29.65","69.43","1"
"2022","63","063","5","05","2","RN","F. Brigitte CARLETTO",NULL,NULL,NULL,"13633","13.05","30.57","0"
"2022","64","064","1","01","2","NUP","M. Jean-Yves LALANNE",NULL,NULL,NULL,"16412","23.78","49.22","0"
"2022","64","064","1","01","2","ENS","F. Josy POUEYTO",NULL,NULL,NULL,"16929","24.53","50.78","1"
"2022","64","064","2","02","2","NUP","F. Cécile FAURE",NULL,NULL,NULL,"17980","21.63","45.29","0"
"2022","64","064","2","02","2","ENS","M. Jean-Paul MATTEI",NULL,NULL,NULL,"21720","26.13","54.71","1"
"2022","64","064","3","03","2","NUP","M. Jean-François BABY",NULL,NULL,NULL,"13277","15.79","33.45","0"
"2022","64","064","3","03","2","DVG","M. David HABIB",NULL,NULL,NULL,"26414","31.42","66.55","1"
"2022","64","064","4","04","2","NUP","M. Inaki ECHANIZ",NULL,NULL,NULL,"19935","24.67","50.11","1"
"2022","64","064","4","04","2","ENS","F. Annick TROUNDAY",NULL,NULL,NULL,"19846","24.56","49.89","0"
"2022","64","064","5","05","2","NUP","F. Sandra PEREIRA-OSTANEL",NULL,NULL,NULL,"20269","20.39","45.6","0"
"2022","64","064","5","05","2","ENS","F. Florence LASSERRE",NULL,NULL,NULL,"24184","24.33","54.4","1"
"2022","64","064","6","06","2","NUP","M. Tom DUBOIS--ROBIN",NULL,NULL,NULL,"18497","17.53","39.79","0"
"2022","64","064","6","06","2","ENS","M. Vincent BRU",NULL,NULL,NULL,"27994","26.53","60.21","1"
"2022","65","065","1","01","2","NUP","F. Sylvie FERRER",NULL,NULL,NULL,"20656","23.47","50.13","1"
"2022","65","065","1","01","2","ENS","M. Jean-Bernard SEMPASTOUS",NULL,NULL,NULL,"20552","23.35","49.87","0"
"2022","65","065","2","02","2","NUP","M. Grégory KORN",NULL,NULL,NULL,"19238","21.43","47.72","0"
"2022","65","065","2","02","2","ENS","M. Benoit MOURNET",NULL,NULL,NULL,"21073","23.47","52.28","1"
"2022","66","066","1","01","2","ENS","M. Romain GRAU",NULL,NULL,NULL,"13583","18.66","46.13","0"
"2022","66","066","1","01","2","RN","F. Sophie BLANC",NULL,NULL,NULL,"15859","21.78","53.87","1"
"2022","66","066","2","02","2","ENS","F. Frédérique LIS",NULL,NULL,NULL,"16897","16.3","38.77","0"
"2022","66","066","2","02","2","RN","F. Anaïs SABATINI",NULL,NULL,NULL,"26682","25.75","61.23","1"
"2022","66","066","3","03","2","NUP","F. Nathalie CULLELL",NULL,NULL,NULL,"16368","19.26","45.89","0"
"2022","66","066","3","03","2","RN","F. Sandrine DOGOR-SUCH",NULL,NULL,NULL,"19299","22.71","54.11","1"
"2022","66","066","4","04","2","ENS","M. Sébastien CAZENOVE",NULL,NULL,NULL,"18905","18.55","43.72","0"
"2022","66","066","4","04","2","RN","F. Michèle MARTINEZ",NULL,NULL,NULL,"24332","23.87","56.28","1"
"2022","67","067","1","01","2","NUP","F. Sandra REGOL",NULL,NULL,NULL,"15569","24.83","51.47","1"
"2022","67","067","1","01","2","ENS","M. Alain FONTANEL",NULL,NULL,NULL,"14682","23.42","48.53","0"
"2022","67","067","2","02","2","NUP","M. Emmanuel FERNANDES",NULL,NULL,NULL,"16990","23.15","51.23","1"
"2022","67","067","2","02","2","ENS","M. Sylvain WASERMAN",NULL,NULL,NULL,"16174","22.04","48.77","0"
"2022","67","067","3","03","2","NUP","M. Sébastien MAS",NULL,NULL,NULL,"13642","19.23","45.47","0"
"2022","67","067","3","03","2","ENS","M. Bruno STUDER",NULL,NULL,NULL,"16357","23.06","54.53","1"
"2022","67","067","4","04","2","NUP","F. Imane LAHMEUR",NULL,NULL,NULL,"13782","14.07","33.9","0"
"2022","67","067","4","04","2","ENS","F. Françoise BUFFET",NULL,NULL,NULL,"26874","27.44","66.1","1"
"2022","67","067","5","05","2","ENS","M. Charles SITZENSTUHL",NULL,NULL,NULL,"25426","23.94","60.67","1"
"2022","67","067","5","05","2","RN","M. Marc WOLFF",NULL,NULL,NULL,"16484","15.52","39.33","0"
"2022","67","067","6","06","2","ENS","F. Louise MOREL",NULL,NULL,NULL,"23080","23.64","57.9","1"
"2022","67","067","6","06","2","RN","M. Jean-Frédéric STEINBACH",NULL,NULL,NULL,"16785","17.19","42.1","0"
"2022","67","067","7","07","2","LR","M. Patrick HETZEL",NULL,NULL,NULL,"21676","25.28","64.03","1"
"2022","67","067","7","07","2","RN","F. Valérie ESCHENMANN",NULL,NULL,NULL,"12177","14.2","35.97","0"
"2022","67","067","8","08","2","ENS","F. Stéphanie KOCHERT",NULL,NULL,NULL,"21373","22.61","56.64","1"
"2022","67","067","8","08","2","RN","M. Ludwig KNOEPFFLER",NULL,NULL,NULL,"16365","17.31","43.36","0"
"2022","67","067","9","09","2","ENS","M. Vincent THIEBAUT",NULL,NULL,NULL,"22108","23.15","59.79","1"
"2022","67","067","9","09","2","RN","M. Laurent GNAEDIG",NULL,NULL,NULL,"14868","15.57","40.21","0"
"2022","68","068","1","01","2","ENS","F. Brigitte KLINKERT",NULL,NULL,NULL,"14141","18.06","50.22","1"
"2022","68","068","1","01","2","LR","M. Yves HEMEDINGER",NULL,NULL,NULL,"14015","17.9","49.78","0"
"2022","68","068","2","02","2","ENS","M. Hubert OTT",NULL,NULL,NULL,"17947","19.38","52.91","1"
"2022","68","068","2","02","2","LR","M. Jacques CATTIN",NULL,NULL,NULL,"15976","17.26","47.09","0"
"2022","68","068","3","03","2","ENS","M. Didier LEMAIRE",NULL,NULL,NULL,"18757","21.53","53.91","1"
"2022","68","068","3","03","2","RN","M. Christian ZIMMERMANN",NULL,NULL,NULL,"16037","18.41","46.09","0"
"2022","68","068","4","04","2","LR","M. Raphaël SCHELLENBERGER",NULL,NULL,NULL,"22214","21.36","54.94","1"
"2022","68","068","4","04","2","RN","F. Marion WILHELM",NULL,NULL,NULL,"18221","17.52","45.06","0"
"2022","68","068","5","05","2","NUP","F. Nadia EL HAJJAJI",NULL,NULL,NULL,"10094","13.1","35.37","0"
"2022","68","068","5","05","2","ENS","M. Olivier BECHT",NULL,NULL,NULL,"18443","23.93","64.63","1"
"2022","68","068","6","06","2","ENS","M. Bruno FUCHS",NULL,NULL,NULL,"18604","19.69","55.31","1"
"2022","68","068","6","06","2","RN","F. Christelle RITZ",NULL,NULL,NULL,"15030","15.9","44.69","0"
"2022","69","069","1","01","2","NUP","F. Aurélie GRIES",NULL,NULL,NULL,"17452","23.99","48.14","0"
"2022","69","069","1","01","2","ENS","M. Thomas RUDIGOZ",NULL,NULL,NULL,"18803","25.85","51.86","1"
"2022","69","069","2","02","2","NUP","M. Hubert JULIEN-LAFERRIERE",NULL,NULL,NULL,"20847","28.15","51.64","1"
"2022","69","069","2","02","2","ENS","M. Loic TERRENES",NULL,NULL,NULL,"19524","26.37","48.36","0"
"2022","69","069","3","03","2","NUP","F. Marie-Charlotte GARIN",NULL,NULL,NULL,"21105","29.13","54.79","1"
"2022","69","069","3","03","2","ENS","F. Sarah PEILLON",NULL,NULL,NULL,"17416","24.04","45.21","0"
"2022","69","069","4","04","2","NUP","M. Benjamin BADOUARD",NULL,NULL,NULL,"16989","21.7","40.65","0"
"2022","69","069","4","04","2","ENS","F. Anne BRUGNERA",NULL,NULL,NULL,"24803","31.68","59.35","1"
"2022","69","069","5","05","2","NUP","M. Fabrice MATTEUCCI",NULL,NULL,NULL,"14175","15.72","32.68","0"
"2022","69","069","5","05","2","ENS","F. Blandine BROCARD",NULL,NULL,NULL,"29198","32.38","67.32","1"
"2022","69","069","6","06","2","NUP","M. Gabriel AMARD",NULL,NULL,NULL,"20397","22.77","55.54","1"
"2022","69","069","6","06","2","ENS","F. Emmanuelle HAZIZA",NULL,NULL,NULL,"16328","18.23","44.46","0"
"2022","69","069","7","07","2","NUP","M. Abdelkader LAHMAR",NULL,NULL,NULL,"12894","18.16","46.56","0"
"2022","69","069","7","07","2","LR","M. Alexandre VINCENDET",NULL,NULL,NULL,"14801","20.85","53.44","1"
"2022","69","069","8","08","2","ENS","M. Dominique DESPRAS",NULL,NULL,NULL,"21158","20.13","49.19","0"
"2022","69","069","8","08","2","LR","F. Nathalie SERRE",NULL,NULL,NULL,"21855","20.8","50.81","1"
"2022","69","069","9","09","2","ENS","M. Ambroise MÉJEAN",NULL,NULL,NULL,"14010","14.49","38.49","0"
"2022","69","069","9","09","2","LR","M. Alexandre PORTIER",NULL,NULL,NULL,"22385","23.16","61.51","1"
"2022","69","069","10","10","2","NUP","F. Michèle EDERY",NULL,NULL,NULL,"15985","16.08","34.69","0"
"2022","69","069","10","10","2","ENS","M. Thomas GASSILLOUD",NULL,NULL,NULL,"30089","30.27","65.31","1"
"2022","69","069","11","11","2","NUP","M. Abdel YOUSFI",NULL,NULL,NULL,"14489","15","35.91","0"
"2022","69","069","11","11","2","ENS","M. Jean-Luc FUGIT",NULL,NULL,NULL,"25864","26.78","64.09","1"
"2022","69","069","12","12","2","NUP","M. Jean-François BAUDIN",NULL,NULL,NULL,"14290","17.39","37.08","0"
"2022","69","069","12","12","2","ENS","M. Cyrille ISAAC-SIBILLE",NULL,NULL,NULL,"24244","29.5","62.92","1"
"2022","69","069","13","13","2","NUP","M. Victor PRANDT",NULL,NULL,NULL,"13235","14.94","37.35","0"
"2022","69","069","13","13","2","ENS","F. Sarah TANZILLI",NULL,NULL,NULL,"22200","25.06","62.65","1"
"2022","69","069","14","14","2","NUP","M. Idir BOUMERTIT",NULL,NULL,NULL,"13798","18.18","56.69","1"
"2022","69","069","14","14","2","ENS","M. Yves BLEIN",NULL,NULL,NULL,"10540","13.89","43.31","0"
"2022","70","070","1","01","2","ENS","F. Barbara BESSOT BALLOT",NULL,NULL,NULL,"18780","21.26","45.5","0"
"2022","70","070","1","01","2","RN","M. Antoine VILLEDIEU",NULL,NULL,NULL,"22497","25.47","54.5","1"
"2022","70","070","2","02","2","ENS","M. Christophe LEJEUNE",NULL,NULL,NULL,"18663","20.78","45.62","0"
"2022","70","070","2","02","2","RN","M. Emeric SALMON",NULL,NULL,NULL,"22245","24.77","54.38","1"
"2022","71","071","1","01","2","NUP","M. Patrick MONIN",NULL,NULL,NULL,"13702","18.37","42.75","0"
"2022","71","071","1","01","2","ENS","M. Benjamin DIRX",NULL,NULL,NULL,"18349","24.61","57.25","1"
"2022","71","071","2","02","2","NUP","F. Céline VINAUGER",NULL,NULL,NULL,"11419","14.79","33.35","0"
"2022","71","071","2","02","2","LR","F. Josiane CORNELOUP",NULL,NULL,NULL,"22823","29.56","66.65","1"
"2022","71","071","3","03","2","ENS","M. Rémy REBEYROTTE",NULL,NULL,NULL,"18482","22.77","53.72","1"
"2022","71","071","3","03","2","RN","F. Sandrine BAROIN",NULL,NULL,NULL,"15925","19.62","46.28","0"
"2022","71","071","4","04","2","NUP","F. Cécile UNTERMAIER",NULL,NULL,NULL,"19421","23.37","56.3","1"
"2022","71","071","4","04","2","RN","F. Valérie DELOGE",NULL,NULL,NULL,"15072","18.14","43.7","0"
"2022","71","071","5","05","2","NUP","M. Eric RIBOULET",NULL,NULL,NULL,"16085","18.27","47.34","0"
"2022","71","071","5","05","2","ENS","M. Louis MARGUERITTE",NULL,NULL,NULL,"17893","20.32","52.66","1"
"2022","72","072","1","01","2","NUP","F. Ghislaine BONNET",NULL,NULL,NULL,"14213","19.34","45.1","0"
"2022","72","072","1","01","2","ENS","F. Julie DELPECH",NULL,NULL,NULL,"17300","23.54","54.9","1"
"2022","72","072","2","02","2","NUP","F. Marietta KARAMANLI",NULL,NULL,NULL,"20399","24.5","63.06","1"
"2022","72","072","2","02","2","RN","F. Angéline FURET",NULL,NULL,NULL,"11952","14.35","36.94","0"
"2022","72","072","3","03","2","ENS","M. Eric MARTINEAU",NULL,NULL,NULL,"18394","21.25","50.98","1"
"2022","72","072","3","03","2","RN","M. Bruno PINÇON",NULL,NULL,NULL,"17690","20.44","49.02","0"
"2022","72","072","4","04","2","NUP","F. Elise LEBOUCHER",NULL,NULL,NULL,"14891","18.41","50.15","1"
"2022","72","072","4","04","2","RN","M. Raymond DE MALHERBE",NULL,NULL,NULL,"14803","18.3","49.85","0"
"2022","72","072","5","05","2","ENS","M. Jean-Carles GRELIER",NULL,NULL,NULL,"21174","24.09","59.51","1"
"2022","72","072","5","05","2","RN","F. Victoria DE VIGNERAL",NULL,NULL,NULL,"14404","16.39","40.49","0"
"2022","73","073","1","01","2","NUP","F. Christel GRANATA",NULL,NULL,NULL,"16490","17.63","40.67","0"
"2022","73","073","1","01","2","ENS","F. Marina FERRARI",NULL,NULL,NULL,"24051","25.72","59.33","1"
"2022","73","073","2","02","2","NUP","M. Cédric MORAND",NULL,NULL,NULL,"11479","15.04","35.92","0"
"2022","73","073","2","02","2","LR","M. Vincent ROLLAND",NULL,NULL,NULL,"20474","26.82","64.08","1"
"2022","73","073","3","03","2","NUP","F. Nathalie KRAWEZYNSKI",NULL,NULL,NULL,"12170","16.34","34.46","0"
"2022","73","073","3","03","2","LR","F. Emilie BONNIVARD",NULL,NULL,NULL,"23149","31.09","65.54","1"
"2022","73","073","4","04","2","NUP","M. Jean-François COULOMME",NULL,NULL,NULL,"18083","23.2","50.85","1"
"2022","73","073","4","04","2","ENS","M. Patrick MIGNOLA",NULL,NULL,NULL,"17479","22.42","49.15","0"
"2022","74","074","1","01","2","NUP","F. Anne-Valérie DUVAL",NULL,NULL,NULL,"17477","16.02","37.35","0"
"2022","74","074","1","01","2","ENS","F. Véronique RIOTTON",NULL,NULL,NULL,"29312","26.87","62.65","1"
"2022","74","074","2","02","2","NUP","F. Loris FONTANA",NULL,NULL,NULL,"17290","17.25","40.12","0"
"2022","74","074","2","02","2","ENS","M. Antoine ARMAND",NULL,NULL,NULL,"25809","25.75","59.88","1"
"2022","74","074","3","03","2","NUP","F. Fabienne VANEECKELOOT-TASSA",NULL,NULL,NULL,"13812","15.65","36.64","0"
"2022","74","074","3","03","2","LR","F. Christelle PETEX-LEVET",NULL,NULL,NULL,"23882","27.06","63.36","1"
"2022","74","074","4","04","2","NUP","M. Valérian VERVOORT",NULL,NULL,NULL,"11453","12.89","33.08","0"
"2022","74","074","4","04","2","LR","F. Virginie DUBY-MULLER",NULL,NULL,NULL,"23171","26.08","66.92","1"
"2022","74","074","5","05","2","NUP","F. Odile MARTIN-COCHER",NULL,NULL,NULL,"15858","15.58","39.91","0"
"2022","74","074","5","05","2","ENS","F. Anne-Cécile VIOLLAND",NULL,NULL,NULL,"23873","23.45","60.09","1"
"2022","74","074","6","06","2","ENS","M. Xavier ROSEREN",NULL,NULL,NULL,"19398","23.83","63.11","1"
"2022","74","074","6","06","2","RN","M. Dominique MARTIN",NULL,NULL,NULL,"11338","13.93","36.89","0"
"2022","75","075","1","01","2","NUP","M. Thomas LUQUET",NULL,NULL,NULL,"15046","17.79","34.43","0"
"2022","75","075","1","01","2","ENS","M. Sylvain MAILLARD",NULL,NULL,NULL,"28656","33.88","65.57","1"
"2022","75","075","2","02","2","NUP","F. Marine ROSSET",NULL,NULL,NULL,"14710","19.67","36.61","0"
"2022","75","075","2","02","2","ENS","M. Gilles LE GENDRE",NULL,NULL,NULL,"25472","34.07","63.39","1"
"2022","75","075","3","03","2","NUP","F. Léa BALAGE EL MARIKY",NULL,NULL,NULL,"18843","25.76","49","0"
"2022","75","075","3","03","2","ENS","M. Stanislas GUERINI",NULL,NULL,NULL,"19613","26.81","51","1"
"2022","75","075","4","04","2","ENS","F. Astrid PANOSYAN-BOUVET",NULL,NULL,NULL,"19159","26.25","55.46","1"
"2022","75","075","4","04","2","LR","F. Brigitte KUSTER",NULL,NULL,NULL,"15389","21.08","44.54","0"
"2022","75","075","5","05","2","NUP","M. Julien BAYOU",NULL,NULL,NULL,"24857","31.32","58.05","1"
"2022","75","075","5","05","2","ENS","F. Elise FAJGELES",NULL,NULL,NULL,"17960","22.63","41.95","0"
"2022","75","075","7","07","2","NUP","F. Caroline MECARY",NULL,NULL,NULL,"22258","27.73","49.27","0"
"2022","75","075","7","07","2","ENS","M. Clément BEAUNE",NULL,NULL,NULL,"22916","28.55","50.73","1"
